Area code,Area name,ow_obs,hyp_ten,low_bw,alc,Li.2.1.n,smoke,Li.2.3.g,activity,eating,Li.2.6.c,sti_screen,teen_preg,in_eet,Li.3.2.b,pupil_abs,ey_dev,training,Li.3.8.a,Li.3.9.a,ks4_dev,low_pay,pov_child,unempl,Li.4.3.d,wp_safety,Li.5.3.b,incare_child,avoid_mort,suicide,inf_mort,dementia,disability,kidney,frailty,cancer,diab,srwb_sat,srwb_worth,srwb_hap,srwb_anx,depres,Pe.3.2.b,semh_child,self_harm,Pe.3.2.f,air_poll,Pl.1.3.a,road_safety,road_traff,Pl.2.2.a,Pl.2.4.a,rough_sleep,house_afford,GP_dist,pharm_dist,sport_dist,crime_pers,hle,Pe.1.1.combined.b,musculo,resp,cvd,ow_obs_child,drug,can_screen,vac
E08000019,Sheffield,60.725050563354394,12.97,3.113034793,699.521723498978,17.484772482981,17.0,43.35805952,63.768828877191496,53.6777946245909,37.5,603.8359375,17.993079584775103,4.3,34.7,13.348070000000002,69.7972251867663,23.9,0.69,60.0,58.9,21.8,19.8,6.0,0.6,209,42.0,50.0,243.9,7.7,4.8457026268809,0.84,23.0,4.04,515.6591070000002,2.53,6.39,7.48,7.76,7.33,3.0,10.23,0.95,16.0,125.31440800000001,248.6625632,7.0077,44.7,570.27,0.005209199,10.7,6.87,3.4614712291165115,5.6,0.56,0.56,0.45,83.64126004,61.293754813608416,80.80832691518877,0.705,4.2,1.848,28.94139942920249,25.0,71.70043341108206,91.49046394689516
E08000021,Newcastle upon Tyne,61.87965241845721,11.92,4.200819672,837.154787855333,43.2900432900433,15.2,72.61364712,66.4698656550265,55.7837756264433,37.5,981.2942505000001,23.934897079942605,4.7,61.2,12.69612,71.02290076335879,12.6,0.67,63.0,55.2,18.5,21.4,6.8,0.5,174,54.2,94.0,303.5,9.0,2.90348418101722,0.69,24.3,4.49,634.4787021000002,2.26,5.95,7.53,7.64,7.35,3.17,8.41,1.0,15.45,267.3578289,437.8315307,6.8064,49.8,481.8,0.010079906,13.0,39.13,3.380182665071221,5.77,0.59,0.59,0.42,112.2355852,59.24539112093618,79.58361287443975,0.65,3.86,1.564,31.60582785652,61.0,68.55950976399232,90.89849728678516
E08000022,North Tyneside,62.2039230907921,15.69,2.022693636,1001.6967612444901,81.2281032827641,16.5,149.0706199,60.90047793019399,62.480760815144905,37.5,659.9282837000002,18.263377122717106,3.1,26.0,10.68074,70.2201122140699,18.1,0.71,66.0,64.6,19.8,14.6,5.8,0.5,334,49.1,73.0,275.3,12.5,2.0933014354067,0.91,22.1,5.41,706.8923059,3.29,7.35,7.62,7.91,7.49,2.73,10.42,0.94,13.65,336.6845294,655.1774903,6.9213,50.2,327.5,0.010237742,9.3,4.87,0.9781242511236202,5.62,0.59,0.59,0.42,74.67489595,62.45831038816861,80.1181451829826,1.14,4.7,2.28,30.03179205716301,76.0,72.56364925158184,94.9789839257168
E08000023,South Tyneside,71.592625723808,15.95,2.3545706369999997,1013.82841075545,106.454060542916,18.4,162.4007655,61.2237069109758,52.861017869066295,37.5,704.2773437999997,17.756604590731897,3.8,26.6,12.34656,72.0997679814385,16.1,0.61,65.0,58.1,26.9,21.0,7.6,1.2,315,46.1,93.0,285.7,7.6,2.24398204814361,0.93,25.9,6.04,616.5851775,3.15,7.42,7.54,7.77,7.3,3.09,11.63,1.0,20.33,256.66390099999995,590.912981,7.0956,42.1,458.7,0.007685075,11.2,7.38,0.6686503293102871,4.73,0.63,0.63,0.44,80.97355488,59.090782655210454,79.76144896526361,0.675,4.96,2.228,30.9564365578515,90.0,70.13193600065722,95.8499248847591
E08000024,Sunderland,67.714938539734,16.87,3.234200743,966.101858169326,92.62042188295479,22.7,99.12085226,61.46395862583761,55.4813801479601,37.5,713.9129028,25.7219121572434,4.0,24.5,12.09845,70.4587155963303,19.4,0.75,68.0,56.0,21.5,18.4,6.4,0.8,317,52.5,100.0,296.4,10.6,2.73410799726589,0.85,26.6,4.4,690.8084458,2.99,7.24,7.61,7.95,7.47,2.98,11.08,0.93,15.49,157.247326,328.2100339,7.0859,37.5,348.51,0.008288277,12.6,16.69,0.3606866030175041,4.27,0.66,0.66,0.42,94.35922222,58.52040909074515,79.20484943137754,0.5750000000000001,4.63,2.222,30.917233171939998,50.0,71.93486114737962,93.3429918280192
E08000025,Birmingham,61.2080513729089,12.06,3.799240152,680.039525228347,15.374885125148099,13.7,55.95814442,62.3687392401526,48.8900446134932,37.5,958.1635132000001,19.440198700802398,2.4,45.4,12.50369,65.8883861236802,11.9,0.63,57.0,59.4,21.0,26.8,8.3,1.4,224,46.5,64.0,284.9,7.595674251245084,7.84421932279554,0.58,18.3,3.91,611.2940097999998,1.9,8.6,7.55,7.73,7.58,2.86,9.22,1.21,16.69,163.8449964,265.5256909,10.2785,42.6,675.73,0.015053603,16.2,23.02,5.012650346532434,6.43,0.53,0.53,0.47,80.00541718,59.39488225987864,79.82251805653391,0.585,3.73,1.286,32.400391217544,40.0,63.70241632818321,84.88926576582531
E08000026,Coventry,64.3144081880842,12.82,2.90037831,787.5377257645239,32.7096689781499,15.9,55.4416191,59.306595615407,52.8982897007819,37.5,860.8633423,26.1014439096631,3.5,46.9,11.27786,66.1068702290076,15.9,0.44,58.0,57.8,21.0,18.3,5.2,0.3,238,44.6,81.0,276.9,8.755075458520746,5.114520791638871,0.56,19.4,4.21,584.6656235,2.09,6.69,7.52,7.71,7.36,2.96,9.26,0.98,15.58,199.1940794,387.7746691,10.1856,43.2,486.18,0.013387163,14.7,4.58,2.221302849653893,6.79,0.48,0.48,0.39,65.53121069,63.19632235546953,80.32486942904187,0.605,3.5,1.27,30.543749312063998,47.0,67.9905506653095,86.07594035243855
E08000027,Dudley,67.3623156345836,18.17,3.701527615,640.086649785422,34.635835894433896,13.7,98.54784276,59.91369801170871,56.365978150096595,37.9,439.98251339999996,20.442930153322,3.2,29.3,11.91559,65.38936959208901,8.9,0.48,55.0,58.8,29.9,18.2,5.9,1.0,338,47.1,99.0,242.5,9.406157211181664,5.35666458351933,0.89,25.0,6.45,594.9480181,3.21,7.93,7.47,7.54,7.14,2.57,11.87,0.88,16.84,196.0428558,462.0603194,9.1845,37.2,351.81,0.011839001000000002,11.7,16.41,3.4437525632476467,6.0,0.61,0.61,0.4,61.71517662,60.262158794561365,80.93741167557347,0.69,4.44,2.068,32.974511085897,41.0,69.68480803204655,94.13861001923605
E08000028,Sandwell,70.1081939576293,15.37,3.74479889,672.543353421431,27.11157455683,17.4,87.48613,54.1946598546414,47.2304448053414,37.5,697.9428711,28.17919075144511,2.1,27.6,10.6565,63.86028669493239,9.8,0.54,58.0,51.3,26.7,25.1,8.0,1.1,534,52.6,76.0,308.9,10.416915208028641,6.471126116620951,0.63,23.7,4.17,605.6203353,2.03,9.28,7.41,7.63,7.37,2.54,8.59,0.96,16.69,175.700213,333.9362865,10.5237,37.8,448.32,0.016658813999999997,15.2,11.67,3.0725742026669938,6.12,0.54,0.54,0.45,74.80181896,58.05763596140847,79.21687949363978,0.7,4.12,1.648,33.595031911765,49.0,64.73682368948857,87.90341566932449
E08000029,Solihull,63.437281340496206,14.93,2.61531146,680.457372739937,30.3411208876945,10.5,89.7184057,64.0063256023399,55.0559787048609,37.5,642.06073,14.945652173913,3.1,29.3,11.5955,71.67352537722908,17.7,0.45,65.0,65.0,21.9,10.6,3.9,0.4,284,39.3,83.0,198.8,9.466437461325057,5.23788738542121,0.81,20.1,3.93,670.0901312000002,3.19,7.14,7.81,7.96,7.71,2.53,9.02,0.82,14.9,184.7301477,359.83073410000014,9.9114,40.1,170.55,0.008978255,9.2,7.43,0.9348721328640276,8.48,0.68,0.68,0.52,65.56725704,64.11843801564041,82.30136304356972,0.55,3.88,1.6960000000000002,24.522165137238,47.0,71.15612048709946,91.05605586095044
E08000030,Walsall,66.8378053742447,15.68,4.188635032,716.471460142592,13.6009873309322,14.5,107.0966111,58.96861705617129,49.6472853936251,37.5,738.8273926,27.1836897861283,1.1,27.6,11.31184,65.6658968437259,14.3,0.47,53.0,54.3,29.9,23.3,6.1,0.8,327,42.8,98.0,287.9,9.114908390861787,6.23463294696171,0.8,19.7,5.16,628.3449241000002,2.41,8.98,7.52,7.8,7.38,3.23,10.74,0.99,12.3,157.0255431,381.8515742,10.2012,37.7,488.57,0.009941298,13.7,6.12,7.1100240674314685,6.13,0.59,0.59,0.53,72.5862357,57.49831741280444,79.7386995054978,0.815,4.385,1.898,32.883462474693,47.0,68.50612258665255,90.92508142428949
E08000031,Wolverhampton,65.8269765317634,14.39,3.2357473039999998,833.5371583030542,21.947966436494397,14.4,101.6679288,55.9166982874306,54.07515854526879,37.8,829.3480225,28.1086231538828,2.8,24.5,11.45845,65.54129464285711,12.9,0.57,60.0,57.1,26.3,23.1,7.7,1.3,272,46.7,108.0,301.6,9.938947887572294,5.77145055790689,0.83,22.6,4.07,613.0276319,2.32,8.28,7.28,7.56,7.23,2.31,9.92,1.02,16.51,189.7543806,518.9773762,9.0697,37.8,603.14,0.011723958,14.4,12.79,7.309772781483963,5.84,0.58,0.58,0.45,74.4596539,58.45198325677308,79.26626270553929,0.8,3.825,1.6279999999999997,35.47440301760351,51.0,65.47810758657975,90.58269697213905
E08000032,Bradford,63.6765858465394,13.28,4.006318208,771.7497040009372,41.425412952188,18.9,85.42125119,63.6795752295564,54.7088993816178,37.5,481.7207642,19.1267027430491,2.8,28.9,13.00995,67.6372498717291,13.3,0.64,57.0,55.4,24.8,28.1,6.2,0.6,289,47.4,66.0,289.4,9.0,5.82978723404255,0.74,21.9,3.46,566.0808012,2.24,8.67,7.55,7.75,7.45,2.81,10.53,0.98,15.89,215.6804114,437.12880610000013,7.847,38.3,561.32,0.004934848,13.5,7.11,2.8047868362004493,4.94,0.55,0.55,0.42,110.9237098,59.690332460732975,79.67693100224382,0.7,4.345,1.5619999999999998,30.1970739736935,52.0,67.70830902330067,91.88647051142857
E08000033,Calderdale,62.472138827675295,13.79,2.8130671510000003,639.964431793847,42.021068494341606,17.1,79.87830504,63.6641697299327,52.292332324238004,37.5,659.9736937999999,17.4129353233831,3.1,36.2,9.54281,68.3420593368237,15.7,0.58,58.0,65.1,21.0,18.3,4.1,0.3,227,53.7,69.0,255.9,9.3,5.06988215949575,0.71,24.0,3.84,535.2012533,2.82,6.56,7.59,7.91,7.47,2.93,12.9,1.03,14.94,192.5887971,310.8390683,7.2987,42.6,322.52,0.002862397,10.7,2.29,2.8645907932051906,4.95,0.76,0.76,0.44,92.89390511,63.02527905888644,80.38159882360804,0.655,4.445,1.7600000000000002,27.868055808974,53.0,72.06082557771663,93.04857906725219
E08000034,Kirklees,64.8520346559898,13.76,3.2783417939999997,636.294177458123,16.1247518299914,17.1,79.62990156,60.9778918720194,53.74136792603751,37.5,698.5357666,18.8679245283019,3.1,39.1,10.25157,68.12432237079871,13.7,0.69,57.0,61.9,31.4,20.1,4.8,0.4,289,47.9,70.0,250.7,9.4,4.9421332499218,0.72,20.8,3.96,505.38831110000007,2.51,7.26,7.69,7.9,7.51,2.9,10.95,0.97,12.32,162.7752057,342.8716259,7.5116,37.9,379.2,0.004608748,11.4,9.6,1.830056388612474,5.09,0.69,0.69,0.43,80.36235116,60.68245433437418,80.56710702398517,0.72,4.4,1.686,28.831676313421504,43.0,72.25985645204442,93.50307101116907
E08000035,Leeds,64.17350496179941,12.33,3.498637602,646.428616496278,38.2842963488125,16.7,83.27959845,66.43456140055609,51.99615778955621,37.5,813.5578613,27.2924815297697,2.7,32.6,11.30602,64.8193004553822,17.1,0.44,56.0,59.8,19.3,18.6,4.7,0.4,220,50.8,76.0,270.7,11.8,4.24356064344222,0.71,19.2,3.13,602.5600861,2.43,6.12,7.71,7.99,7.61,2.98,9.34,0.96,13.36,218.6882494,460.1292439,8.3417,46.0,370.87,0.00836208,11.1,28.46,3.567578862604893,6.09,0.65,0.65,0.39,106.9267092,63.01826855204715,80.18562367649194,0.5650000000000001,3.855,1.5,27.375999844606,45.0,69.98706364242734,91.63202359372292
E08000036,Wakefield,69.3524466097061,15.27,3.20441989,802.4235953497231,29.2740046838408,17.9,123.8866328,60.0178251764551,55.585337670607395,38.0,410.52349849999996,22.478277295050997,3.7,19.7,13.16607,67.7036333412491,19.4,0.59,57.0,62.6,24.4,16.2,5.3,0.3,440,48.3,74.0,278.7,9.7,3.23061630218688,0.73,22.5,5.22,548.9909683,2.84,7.43,7.77,8.01,7.54,2.77,10.83,0.86,14.13,216.53018959999997,514.3062569,7.593,41.4,296.17,0.005922787,9.5,3.82,2.0540508817747,5.72,0.81,0.81,0.44,90.39877931,57.78235687666891,79.93047448575369,0.61,4.775,1.916,30.575614944625503,67.0,70.614294023484,93.53911024809808
E08000037,Gateshead,69.1444129183094,16.18,2.992125984,1003.2663258410699,74.38361888842459,16.5,127.5577407,63.247124594290895,55.3628176639781,37.5,683.2030639999998,23.149657645908107,4.4,28.8,10.26634,69.9146834306242,14.0,0.57,68.0,61.7,27.6,15.9,5.6,0.6,268,54.3,95.0,296.2,9.6,3.8103947568968097,0.94,25.1,5.83,644.2288712000002,3.0,7.0,7.64,7.85,7.47,3.09,11.4,1.08,14.65,244.6803748,386.0524013,6.699,43.6,316.31,0.007972521,10.8,51.68,3.952198163215904,4.86,0.67,0.67,0.44,83.67791561,59.345868717857506,79.4822240007114,1.005,4.815,2.0660000000000003,30.256625824289,79.0,71.95212309022652,92.14549539451744
E09000002,Barking and Dagenham,62.83629066327249,11.52,3.774128493,516.608372433014,10.8106355032081,18.7,79.36907951,53.3360977522967,50.500914638072096,38.0,1021.270325,25.0950570342205,3.4,28.9,10.67341,71.56398104265398,13.1,0.41,63.0,62.9,26.1,21.2,7.7,0.5,328,41.7,66.0,282.2,6.054216056428497,3.67741383733858,0.38,16.4,2.44,595.0420171,1.46,8.01,7.66,7.95,7.61,2.85,6.28,0.8,13.79,65.48164769,116.9472335,12.6175,38.9,1306.3,0.013356696,13.2,41.13,0.4745836714741993,12.36,0.45,0.45,0.42,77.64663449,62.5464204526579,79.98078410714201,0.58,3.015,0.8539999999999999,34.609619830605,13.0,61.76961254403493,81.99699022361563
E09000003,Barnet,53.0267490763899,11.78,2.634308235,466.239945242093,20.3253534763745,17.3,57.22355834,59.834499966703795,57.84395791460801,37.5,961.6443481000001,11.2449799196787,1.7,36.0,8.965119999999997,73.249238799478,18.4,0.38,69.0,77.6,29.2,10.7,4.4,0.3,242,46.0,38.0,162.3,8.85251550898119,2.22194007110208,0.7,16.4,3.47,482.09228600000006,2.41,6.46,7.63,7.86,7.38,2.78,6.89,1.05,13.04,94.44915856,285.2915334,11.7874,48.6,883.28,0.014264731,12.4,8.39,5.41512056379141,14.5,0.53,0.53,0.38,61.77363249,66.07018022036962,83.87018022036962,0.805,2.72,1.2200000000000002,25.811949105301,20.0,63.44104998355545,82.43844512473026
E09000004,Bexley,64.5900921254308,13.86,2.412202909,567.990668829905,11.8225669157287,11.7,93.25010556,61.462672377287504,56.9678782130845,37.5,697.0054321,17.080018717828697,1.7,27.8,9.58216,77.1651183697932,20.3,0.37,65.0,67.1,32.9,12.4,4.6,0.2,326,44.5,42.0,206.5,8.01300087143079,3.1022678647839097,0.74,16.8,3.16,660.599025,2.6,6.94,7.42,7.79,7.45,3.04,6.66,0.76,13.57,77.08732164,161.0084233,11.684000000000001,44.4,639.03,0.01239979,9.8,3.0,6.500788220571746,11.43,0.54,0.54,0.37,52.57512473,64.43162674099234,82.11848214721034,0.53,3.325,1.402,33.0613421629295,47.0,71.51542619244258,88.94432844107193
E09000005,Brent,58.1399010081334,12.18,3.070175439,554.855836701583,7.4240022359347915,15.8,63.99777955,58.016117759526395,55.002082896188,37.5,1690.609863,13.8421249532361,1.6,47.3,9.76067,69.77451228781351,12.9,0.44,61.0,66.7,37.8,14.8,6.3,0.5,261,39.6,42.0,217.2,7.397634528001796,3.08522946394138,0.53,16.1,2.45,489.4964828,1.59,8.61,7.79,7.89,7.7,2.7,6.14,1.25,12.54,50.64127695,135.16200419999998,12.1006,45.1,1555.05,0.014473022,14.9,4.26,8.811857721922081,16.76,0.43,0.43,0.4,78.54707659,63.67460057975946,82.60408566341134,0.51,2.61,0.9960000000000002,35.751054916144,26.0,61.4361387857131,83.25967981884543
E09000006,Bromley,57.235213297999294,13.47,2.664298401,489.550797860328,21.4124957858386,13.8,95.42493244,73.7163846207858,60.9532293796842,37.5,649.4160156,15.0375939849624,1.7,25.8,8.89498,77.36077481840191,21.5,0.29,76.0,70.5,29.6,9.5,4.2,0.2,263,46.0,39.0,172.4,6.42362027326222,3.00110567051019,0.84,16.5,3.42,536.7005740000002,2.73,5.55,7.31,7.42,7.35,3.16,9.11,0.85,13.85,85.02993107,205.9629492,10.9843,54.1,920.77,0.005989571999999999,9.1,12.69,1.5179528280979142,12.1,0.64,0.64,0.44,60.49345611,66.4789830323233,83.42535588404054,0.505,3.19,1.466,25.3651555438055,33.0,71.19434274903738,89.8640319302638
E09000007,Camden,45.2897735458879,9.41,3.1276063389999997,555.515919197426,20.23429923039889,16.4,33.05971547,73.991511594563,56.7664297929219,37.5,1750.6628420000006,10.3874227961819,3.1,50.6,12.42125,66.38029782359679,20.2,0.27,67.0,66.1,13.2,12.0,5.2,0.4,210,43.2,42.0,198.1,8.405690042902041,1.74172679771087,0.51,20.5,2.07,498.0315227,1.82,4.02,7.31,7.49,7.11,3.62,7.83,1.46,14.22,70.88489197,175.5993424,12.4951,61.3,3263.21,0.013599853,11.7,3.72,50.126104649097535,19.66,0.27,0.27,0.26,135.55756409999998,64.59194351143229,84.38590114500651,0.405,2.56,0.884,29.677354152454,17.0,58.16942998097253,80.64707969225219
E09000008,Croydon,58.96499049930939,12.46,3.314285714,489.12202703843695,24.0805139064968,12.0,58.39421702,64.21475629056751,57.9368861242771,37.5,1284.948242,20.020458863071802,2.3,35.7,10.84883,73.4362628661916,21.8,0.51,64.0,60.4,24.7,13.7,7.3,0.3,231,40.4,83.0,212.5,7.067566948479143,3.60247026532479,0.56,17.2,3.03,519.5314031,2.1,7.01,7.49,7.58,7.38,3.27,6.58,1.12,14.0,108.04846570000001,263.5921114,11.5409,44.8,1082.3,0.00998787,11.5,13.49,8.0553585024309,12.11,0.53,0.53,0.37,67.34539558,61.10000000000001,82.09715853725085,0.51,2.97,1.1,30.708170247338,31.0,66.77065882879262,79.1102962197717
E09000009,Ealing,56.9255135405406,12.45,3.068280035,685.023711970777,21.228822208613998,11.0,50.10972491,53.4051381377524,58.157628008245496,37.5,1291.223877,13.340544438435199,1.2,42.1,9.12808,71.5393133997785,13.9,0.32,65.0,69.7,29.6,14.0,5.1,0.5,326,41.3,42.0,213.9,9.842571679691401,2.4396507447354905,0.42,16.6,2.73,545.4438917,1.65,8.21,7.55,7.84,7.7,3.23,5.53,1.12,13.82,87.43799068,186.4240469,12.0301,43.1,1216.13,0.015381259,13.6,17.72,18.08972503617945,16.68,0.45,0.45,0.4,70.02765977,62.400581788898755,82.73923690537323,0.4300000000000001,2.99,1.0619999999999998,28.509928480618,17.0,63.32965745093955,83.04148271504509
E09000010,Enfield,61.42507487728989,13.14,3.4022988510000003,561.902526103073,16.3091255524219,14.9,53.02910032,60.1291846839779,58.226512952768296,37.5,1068.479126,22.5450901803607,1.3,46.6,11.60779,68.0162810625535,17.1,0.44,61.0,61.1,35.9,14.5,6.0,0.5,358,43.3,39.0,200.8,6.821133831284858,3.17460317460317,0.6,19.4,2.88,531.1060718,2.27,7.98,7.34,7.98,7.68,2.63,7.87,1.1,13.38,60.18021543,147.3710315,12.0341,42.3,763.57,0.015051854,12.6,6.01,2.7050991118257914,14.04,0.56,0.56,0.37,68.5201605,65.30465216933919,82.44884777806166,0.515,2.87,1.1440000000000001,33.148567418049005,17.0,67.53060983460495,81.07174824251099
E09000011,Greenwich,58.8560582252811,12.31,3.189122373,601.580706712967,14.387561209150501,16.9,80.74691458,65.7885975070969,54.5732642443775,37.5,1477.769043,24.7086247086247,2.3,27.9,10.23574,77.5603217158177,22.3,0.41,71.0,62.1,25.1,17.1,5.9,0.4,411,37.2,74.0,251.6,7.903157555072736,5.02988773873743,0.42,18.1,2.52,638.6438776000001,1.69,6.65,7.47,7.74,7.45,3.15,6.44,1.18,15.31,66.89405956,169.01919809999995,12.1141,50.8,1053.66,0.01590008,11.3,14.76,2.8283642508900506,13.53,0.44,0.44,0.4,76.30926749,62.106591856432225,80.93951295567601,0.415,3.085,1.006,33.42505596273749,44.0,64.90840447911549,86.20653794124432
E09000012,Hackney,58.6597312989371,9.18,2.446782481,547.9467918191281,18.430850083465398,21.4,68.8012085,73.9786278128765,56.8164902099766,37.5,2928.237305,19.3879934594721,1.9,49.3,8.91033,71.23734900424421,11.6,0.39,72.0,66.2,22.3,16.9,4.8,0.7,260,40.6,59.785088340334504,290.1,10.245434528646843,4.9703264094955495,0.31,17.4,2.03,377.4708137,1.41,5.83,7.34,7.64,7.3,3.23,9.82,1.43,17.0,77.82617738,233.1827801,12.8086,60.5,2890.86,0.0171786,11.9,9.88,6.52341725588829,15.23,0.34,0.34,0.37,96.69154022,60.768174059268866,80.86146363738499,0.365,2.75,0.818,33.25807026621349,31.0,62.43216282089686,74.19673448765526
E09000013,Hammersmith and Fulham,52.468324054793605,8.57,2.683942619,644.428202561696,18.9812749722399,13.6,57.16203275,71.3565182664188,60.507041131216496,37.5,2235.333252,15.1909722222222,1.2,52.3,10.81481,73.9156994502138,14.4,0.24,74.0,69.5,16.7,10.4,5.5,0.5,421,39.3,61.0,247.3,13.387413065604479,2.48412917471709,0.37,13.5,1.68,476.2655996,1.61,4.24,7.34,7.61,7.13,3.52,6.45,1.28,14.77,86.72507286,240.6171562,12.5527,63.7,1918.81,0.021389661,11.7,3.33,2.732270298036044,18.84,0.34,0.34,0.32,102.7497568,63.35663613809986,82.0301642640903,0.39,2.63,0.8139999999999998,29.65986984536849,23.0,57.76044227992998,82.06819001405445
E09000014,Haringey,49.907887824765396,10.4,2.749719416,602.780799278593,31.371599346149807,15.6,55.30958926,67.5235959411563,59.82248472777351,37.5,1892.6970210000002,20.2383629413088,1.8,45.7,10.13323,74.4072750893147,11.2,0.38,65.0,62.1,29.3,15.6,6.5,0.6,352,44.4,72.0,223.2,9.431968688226744,3.3049657109807486,0.41,16.4,2.07,475.41719400000005,1.78,6.21,7.6,7.73,7.34,3.34,7.01,1.34,15.8,72.67236845,252.6937639,12.4194,54.9,2572.51,0.013002024,14.5,8.69,15.85405421349143,16.75,0.4,0.4,0.38,97.13004749,64.75217532371767,82.53129221602809,0.485,2.6,0.8560000000000001,29.543841769859,24.0,63.413676413238534,81.0649552089372
E09000015,Harrow,57.47273742361071,13.34,3.1072602330000003,536.977147932095,13.3264576537323,9.0,34.42556897,54.5284043247406,54.729575027974704,37.5,799.8215942,11.4115604068469,1.2,38.7,8.80688,73.1408848446815,9.9,0.39,70.0,69.1,37.5,11.9,3.8,0.2,159,39.5,36.0,164.2,7.9537486233520855,5.04494588148964,0.62,15.0,2.73,501.2439233,2.15,9.71,7.79,7.8,7.86,2.44,6.14,1.04,12.58,70.69631246,195.1356373,11.3545,45.9,812.57,0.010535253,13.6,6.28,4.018000642880103,14.93,0.5,0.5,0.39,49.3812279,66.59710382513661,84.30272581163612,0.6399999999999999,3.0,1.3219999999999998,27.620051622197003,18.0,64.1611982690159,84.19454223590193
E09000016,Havering,57.62041613106171,13.92,2.6974325639999996,456.730414627115,9.598195539238619,13.5,42.02017031,58.954166136888894,57.0567301198843,37.5,617.7998047,21.040189125295502,2.1,18.4,11.36277,71.73453996983409,16.3,0.34,72.0,67.3,34.0,13.2,4.8,0.4,249,45.4,44.0,218.9,7.268497482992678,1.8824928168037296,0.75,16.1,3.07,594.2355435,2.75,6.73,7.58,7.87,7.33,2.83,7.7,0.7,8.87,77.40740623,116.9499765,11.4671,43.7,522.3,0.009832955,9.9,2.8,8.592440995317121,12.46,0.61,0.61,0.5,65.34551377,64.98003233882339,81.99185124141245,0.675,3.245,1.4180000000000001,31.9861402606365,16.0,69.80903285807454,88.32391147094921
E09000017,Hillingdon,55.1723408338869,12.71,2.874902875,592.667731092358,21.3683154334981,11.6,46.63693451,60.78200600081671,49.1053618977106,37.5,915.3341063999999,14.7637795275591,2.2,29.8,11.12714,72.5572697522207,23.6,0.31,64.0,66.1,23.7,13.1,4.8,0.2,427,38.0,43.0,210.7,11.217537057883275,2.854996243426,0.62,17.5,2.61,462.7142516,1.89,7.42,7.55,7.81,7.62,3.17,7.85,0.84,13.7,91.32953938,192.1182284,11.4055,49.8,498.88,0.013184201,11.5,9.44,11.907006280945813,14.03,0.55,0.55,0.4,72.13992055,63.90389987530719,82.29550014387631,0.5449999999999999,3.17,1.206,29.239657103029998,27.0,65.9948340791827,85.6191185078555
E09000018,Hounslow,56.49798702155721,11.67,3.546480387,632.549624041935,24.7956992650977,12.6,86.78754102,56.7919637618594,60.2318997549697,37.5,905.8688965,13.3366263274883,2.3,32.4,9.43466,71.0244438341115,18.4,0.38,66.0,68.1,23.0,14.7,6.0,0.1,284,40.4,39.0,223.0,10.55981692079306,4.16281221091582,0.46,15.1,2.41,503.54384280000005,1.7,8.01,7.34,7.65,7.42,3.28,6.06,0.88,16.54,142.6700792,356.7039566,11.9054,41.8,837.87,0.018421167,12.7,3.51,8.175399479747306,12.42,0.49,0.49,0.38,80.07803790000001,61.67004682274247,81.97030100334449,0.435,2.745,1.024,30.582364200807,39.0,62.708274469873714,83.6754367367887
E09000019,Islington,53.187360002606496,8.99,3.009174312,736.1792636587289,35.1692212062225,20.1,40.93472057,68.230348748534,58.16949637246671,37.5,2094.68042,19.559902200489,1.5,46.8,11.7099,69.8977106673161,14.9,0.4,66.0,63.1,10.1,14.2,4.8,0.5,200,42.5,83.0,270.6,9.54687853922979,2.03850509626274,0.47,15.8,1.79,555.4543418,1.72,4.96,7.38,7.49,7.27,3.35,9.21,1.53,18.72,93.80757606,237.8420947,12.8529,61.4,3200.97,0.018189398,10.4,3.68,11.48936170212766,16.87,0.31,0.31,0.27,116.4468085,61.09708085106382,81.29207659574467,0.39,3.225,0.8459999999999999,30.926691338401998,23.0,61.60934052584168,82.94768070082604
E09000020,Kensington and Chelsea,40.4680714750875,9.15,2.8890347999999997,458.866744194513,19.958439484837502,13.2,64.13395108,68.2206996172893,59.2527039391659,37.5,2019.383057,8.350730688935279,2.1,44.3,10.6347,70.106075216972,15.0,0.21,76.0,76.3,17.6,6.8,5.9,0.3,284,35.8,28.0,172.0,9.513039496279175,3.2486145614370296,0.53,19.2,1.59,400.95222810000007,2.13,4.41,7.31,7.55,6.82,3.71,8.48,1.5,11.99,73.13156559,171.59061,12.8692,57.5,2078.28,0.027702134,11.7,4.41,12.841833556995267,24.6,0.28,0.28,0.26,119.1208481,64.35106747741442,84.70091498064096,0.28500000000000003,2.35,0.94,27.6517449288145,23.0,53.186100351999045,79.11286645521301
E09000021,Kingston upon Thames,53.445094075935295,10.31,2.1,419.663551795859,17.4953637286119,15.5,36.75954206,65.1000227468087,60.1263061997846,37.5,1010.2212519999999,8.62392200974878,1.6,39.3,7.942080000000002,75.8501724987679,18.1,0.29,65.0,77.7,26.7,8.3,3.8,0.2,138,51.4,30.0,180.5,9.123758807775733,5.1936489093337315,0.52,16.0,2.31,474.7488003,2.22,5.1,7.6,7.85,7.32,3.04,7.56,0.85,10.5,98.09715813,295.9007807,11.4462,54.7,587.42,0.016904231000000002,10.9,8.39,15.463120457708365,13.51,0.47,0.47,0.37,57.32808733,67.14918131367799,83.12783533494837,0.5549999999999999,2.845,1.044,22.051117791028,17.0,66.1426334309462,85.68532982871886
