Area code,Area name,ow_obs,hyp_ten,low_bw,alc,Li.2.1.n,smoke,Li.2.3.g,activity,eating,Li.2.6.c,sti_screen,teen_preg,in_eet,Li.3.2.b,pupil_abs,ey_dev,training,Li.3.8.a,Li.3.9.a,ks4_dev,low_pay,pov_child,unempl,Li.4.3.d,wp_safety,Li.5.3.b,incare_child,avoid_mort,suicide,inf_mort,dementia,disability,diff_adls,kidney,frailty,cancer,diab,srwb_sat,srwb_worth,srwb_hap,srwb_anx,depres,Pe.3.2.b,semh_child,self_harm,Pe.3.2.f,air_poll,pub_greenspace,priv_greenspace,Pl.1.3.a,env_noise,road_safety,road_traff,Pl.2.2.a,Pl.2.4.a,rough_sleep,house_afford,GP_dist,pharm_dist,sport_dist,crime_pers,hle,Pe.1.1.combined.b,musculo,resp,cvd,ow_obs_child,drug,can_screen,vac
E08000018,Rotherham,62.7115130313434,16.06,2.9833836858006,768.22,17.57,18.9,73.04,55.76641863594421,54.1549326212108,37.5,559.3547973999998,20.7612456747405,3.4,31.0,12.52822,73.1013615733737,23.2,0.67,62.0,58.9,30.3,20.2,4.9,0.6,293,47.5,108.7,273.6,13.1,3.615249781,1.03,27.4,35.99,4.16,618.74,3.06,7.52,7.39,7.68,7.35,3.14,14.4,0.95,16.62,172.32,259.2,7.9883,899.4845210000003,94.8,33.9,7.41002237484648,270.43,0.0059105730000000006,9.5,14.02,1.8891378352747368,5.15,0.69,0.69,0.42,86.03511529,59.19483018539998,79.88360379490007,0.615,4.965,2.0660000000000003,30.829439545827704,53.0,72.75965636007292,94.54134217642469
E08000019,Sheffield,62.48058414225429,12.97,2.927525883613,736.45,15.69,12.5,36.03,68.86047726122631,53.5676266959412,37.5,646.9189453,19.26894779866869,3.6,51.2,13.27695,70.3492966650861,29.6,0.7,62.0,59.5,21.7,20.9,4.8,0.6,196,42.0,53.81,249.7,8.1,3.978432707,0.84,22.9,34.0,3.93,567.52,2.72,6.48,7.73,7.87,7.45,3.0,10.94,0.99,16.5,167.42,297.11,7.3962,567.4402223,85.9,46.3,3.45866440210984,496.58,0.005391129000000001,10.4,11.78,4.4634733376136895,5.73,0.55,0.55,0.45,80.91590473,60.99613531877782,80.85700473471519,0.7849999999999999,4.255,1.8659999999999999,28.76064851691925,28.0,71.23744596664126,91.17493979553524
E08000021,Newcastle upon Tyne,60.83662763806461,11.98,3.81221320155312,914.19,43.48,16.0,75.03,67.120726132782,54.9363380412775,37.5,930.8843383999999,24.1581259150805,5.0,41.2,13.34702,70.9230769230769,13.7,0.66,70.0,60.2,23.1,23.1,5.4,0.4,199,54.2,98.36,303.5,10.6,2.534468775,0.72,25.4,35.51,4.45,636.22,2.4,6.19,7.59,7.73,7.39,2.89,9.2,1.01,15.56,296.75,496.96,6.9836,359.9533714,86.2,49.3,7.3356321828781,479.32,0.01035283,10.6,17.54,4.996735466162106,5.88,0.58,0.58,0.42,114.6584232,59.15054697597572,79.77921491292356,0.72,3.925,1.598,32.031783475076054,70.0,68.58935953822018,90.58085443715945
E08000022,North Tyneside,64.925475992232,15.54,2.9189733266230498,1067.17,85.48,14.9,160.73,62.27849064728729,47.1880485931896,37.5,673.4473877,18.3989670755326,2.9,24.5,10.62465,72.8485370051635,14.0,0.71,68.0,64.4,20.1,15.2,4.7,0.6,335,49.1,68.99,264.9,12.6,3.29588015,0.9,24.1,37.89,5.33,630.74,3.54,7.36,7.72,7.9,7.7,2.76,11.67,0.95,14.03,409.66,861.18,6.9409,470.8068504,94.4,46.8,2.35847137444765,297.75,0.01052626,7.6,6.76,1.456416729373498,5.71,0.6,0.6,0.42,79.17566813,62.04266961186496,80.11728669563317,1.165,4.73,2.2880000000000003,29.20297228479525,87.0,72.52453086990946,94.44299625400835
E08000023,South Tyneside,71.6558231409335,15.84,2.8954802259887003,982.55,106.71,18.8,170.87,60.269042101949,54.8727324775659,37.5,647.0241089,20.0534759358289,3.9,29.4,11.50908,72.78708133971291,14.7,0.63,68.0,61.8,34.5,21.7,6.5,1.3,280,46.1,107.74,308.4,8.3,3.136107046,0.95,27.8,40.48,5.94,588.46,3.45,7.59,7.62,7.89,7.36,3.12,12.75,1.0,19.55,315.93,691.49,7.0342,386.8419567,96.5,40.4,6.42757435088124,381.81,0.007890564000000001,8.7,15.15,0.6654909659601371,4.86,0.63,0.63,0.44,84.51735268,59.10595082021761,79.31694672744817,0.695,5.115,2.2680000000000002,31.51438857310465,96.0,69.64426974711668,94.79502793154552
E08000024,Sunderland,69.2305000981885,17.29,3.82165605095541,992.9,85.75,20.2,100.43,60.1098705978804,54.4781454820827,37.6,664.8808594,28.960396039604,4.9,25.0,12.63094,71.1461126005362,19.9,0.81,68.0,57.1,20.3,19.6,6.1,0.9,256,52.5,106.35,290.3,11.1,2.775529085,0.86,28.2,40.03,4.82,638.52,3.32,7.55,7.62,7.88,7.48,3.21,12.36,0.96,15.48,181.1,435.75,7.0966,637.1657349,94.0,45.6,3.36926569460319,341.3,0.008548599,9.2,11.9,1.8023408803353795,4.36,0.66,0.66,0.42,93.95603009,57.18275340011606,79.3517397996518,0.81,4.865,2.2880000000000003,33.19518248639705,61.0,71.94458396763271,93.23846580737892
E08000025,Birmingham,65.0640337536571,12.09,4.04363232126728,706.06,16.22,16.2,52.07,61.006106481200284,49.4168965199225,37.5,995.0102538999997,19.1668673248254,2.7,48.6,12.9846,67.69259351003221,16.0,0.63,61.0,59.4,21.2,26.8,7.3,1.3,212,46.5,66.72,288.1,8.149255476560322,7.405772087000001,0.59,19.0,33.39,3.88,582.83,2.11,8.74,7.69,7.72,7.56,2.72,9.99,1.23,16.69,184.15,332.66,10.1921,527.2157765,85.9,39.5,5.22352883454503,635.12,0.015369348,14.2,13.43,7.972846761885236,6.63,0.53,0.53,0.47,87.79768945,59.40194187006188,79.92136057068059,0.6299999999999999,3.78,1.3219999999999998,31.90468812993495,50.0,63.046060434139115,84.87316312302346
E08000026,Coventry,64.8084670923538,12.55,2.9236739974126804,872.25,30.02,15.9,58.73,60.575757699230785,57.55045947853478,37.5,859.281189,21.180304127443897,3.4,37.8,11.84816,67.7455608001798,18.6,0.43,62.0,60.0,20.9,17.6,4.6,0.4,200,44.6,84.04,274.8,8.632879254700871,4.972125961000001,0.59,21.8,32.59,4.3,582.73,2.26,6.72,7.47,7.69,7.34,3.0,9.9,0.98,16.0,219.88,515.05,10.2623,664.0678019999998,85.2,45.1,11.4344915958941,460.01,0.013399377,12.1,10.25,6.81598211486293,6.98,0.48,0.48,0.39,70.32730346,62.19548263969357,80.3713900513925,0.66,3.53,1.266,30.529004434765,53.0,67.01923092798636,86.74698067613474
E08000027,Dudley,64.7117646947515,17.69,3.7770332013402403,621.76,29.09,13.0,74.64,56.5575004662741,51.8866061834426,37.6,428.95578,19.3245778611632,2.7,21.9,12.30617,66.6417538614848,9.2,0.49,58.0,60.0,26.7,19.0,5.4,0.8,302,47.1,95.91,248.4,9.730167584089964,4.415209948,0.88,21.5,35.79,6.64,628.98,3.44,8.02,7.51,7.67,7.31,2.83,12.8,0.88,16.7,189.64,480.4,9.6128,622.002359,92.9,38.3,4.1640509134639,369.07,0.01189381,10.6,7.54,1.5594493272535601,6.12,0.61,0.61,0.4,67.19667151,59.85887856879978,80.93748729048798,0.69,4.56,2.0680000000000005,32.16472645582319,32.0,69.13482837498252,93.7144978483014
E08000028,Sandwell,70.96188100240141,15.49,3.76762275157997,641.0,24.7,16.7,65.99,59.5118564820471,50.1415985770506,37.5,805.0446167,26.3801537386443,2.2,25.8,11.23332,66.35308246597279,9.4,0.53,61.0,50.6,29.1,25.1,6.0,1.0,462,52.6,92.38,309.5,10.558407436879222,8.234283259,0.65,20.5,36.73,4.09,646.3,2.2,9.49,7.54,7.74,7.3,2.47,9.21,0.97,14.96,176.4,378.43,10.6441,462.2501402,91.7,36.4,2.99089305372777,421.84,0.016984142,12.0,6.55,4.27640220173622,6.35,0.54,0.54,0.45,82.15885001,57.503294051524534,79.01729377050383,0.74,4.195,1.6980000000000002,33.25308904515825,41.0,64.39145387957302,87.91423009676502
E08000029,Solihull,53.833957795486796,15.2,3.3033033033032995,787.7,28.63,11.4,92.91,67.294412604144,56.8239653782446,37.5,667.5577392999999,17.0964125560538,2.8,30.9,11.05673,72.7402135231317,20.2,0.5,66.0,67.5,21.1,10.7,4.2,0.3,299,39.3,88.41,203.8,12.191430378564995,5.43877701,0.83,20.0,32.31,4.18,527.25,3.45,7.54,7.8,7.92,7.66,2.57,10.06,0.89,15.49,213.53,493.02,9.566,1175.345755,89.7,43.2,2.7386565090497594,157.44,0.009156214,8.2,11.7,1.8612529023912443,8.84,0.68,0.68,0.52,68.49410681,64.78674089963657,82.25038458138094,0.595,4.09,1.778,24.128664982842803,37.0,70.88503759106047,90.4876481364535
E08000030,Walsall,67.1807918020428,15.38,4.16289592760181,688.16,14.88,15.6,89.22,63.2085676106071,46.39549956612,37.6,723.6598511,30.091669988042998,1.7,22.1,11.93442,68.0790226150247,15.3,0.54,61.0,56.9,30.0,23.1,5.2,0.7,396,42.8,94.63,286.0,8.185830910660737,7.13593516,0.76,22.3,35.77,5.0,631.98,2.56,9.15,7.53,7.77,7.3,3.14,11.73,1.01,12.96,182.19,423.49,10.2039,716.5068641,90.5,37.8,9.744791190530911,467.57,0.009996961,11.8,9.54,3.8817409961253166,6.23,0.59,0.59,0.52,77.21841498,56.04413574801149,79.78769876278328,0.965,4.43,1.9180000000000001,32.4994011778404,33.0,68.04865889588922,91.07263143941721
E08000031,Wolverhampton,66.2042721897853,14.44,3.3486539724228503,875.6,22.15,16.7,120.51,52.075210247806304,45.0299646950068,38.0,956.2314453,27.698185291308498,2.8,29.8,11.30117,68.72770511296079,10.0,0.57,65.0,57.3,24.8,23.2,6.9,1.2,245,46.7,107.84,306.1,9.04883721111088,5.996711481,0.77,21.0,34.22,3.99,622.96,2.54,8.45,7.4,7.49,7.34,2.42,10.65,1.0,16.8,224.69,674.18,9.3993,697.9573284,89.2,40.6,2.29000641201795,575.24,0.012067353,12.7,15.62,7.251686971390188,6.01,0.58,0.58,0.45,86.27980825,58.34765159842447,79.31409040945316,0.85,3.89,1.624,35.241466802240296,68.0,64.48942994962337,89.32225187042728
E08000032,Bradford,61.47832405941379,13.47,4.15978375131401,805.34,37.68,18.5,92.08,61.8725624351235,47.37248956879071,37.5,523.1987915,18.4232675582157,3.6,33.7,13.56469,66.81398674119329,9.3,0.65,61.0,56.2,24.4,30.4,5.1,0.7,256,47.4,69.63,285.3,8.8,5.742339894,0.76,20.4,34.54,3.44,538.71,2.46,8.89,7.67,7.87,7.5,2.99,11.56,1.02,16.24,266.19,581.37,8.4106,750.5810593,87.3,42.5,4.439910419920579,527.98,0.005039728,12.4,9.81,4.467834384825745,4.74,0.55,0.55,0.42,119.0994335,60.04928393645995,79.72721041452195,0.8,4.435,1.632,30.802897091888752,63.0,66.95337615839604,91.39134559367425
E08000033,Calderdale,69.8975338840598,14.11,3.136882129277569,682.13,36.16,15.5,78.07,68.43698608648971,52.7093709436672,37.4,680.4469604,16.681046879493802,2.7,17.5,9.94956,69.96996996997,18.0,0.6,62.0,68.1,22.5,20.3,4.1,0.2,253,53.7,64.33,262.2,12.5,4.749266657,0.77,21.7,34.45,3.83,546.45,3.17,6.74,7.59,7.84,7.53,2.98,14.19,1.07,14.61,175.84,339.14,7.8306,807.4654747000003,85.1,48.6,5.295536441365599,296.17,0.002912998,10.2,8.4,2.380023038623014,4.57,0.76,0.76,0.44,103.05975759999998,62.81065869517617,80.28464075932254,0.73,4.63,1.8860000000000003,30.370807092500698,55.0,71.76122039419884,91.33563577642354
E08000034,Kirklees,61.31840909326471,13.85,3.40075572349411,632.93,18.39,15.1,77.62,57.121054400719395,52.3276953520289,37.5,693.4827881,14.730804327988501,2.7,23.2,10.93555,69.3718732629238,17.2,0.69,62.0,63.2,28.3,22.8,4.9,0.5,271,47.9,67.52,257.5,10.3,5.262820101,0.73,26.7,34.12,3.89,460.78,2.73,7.62,7.57,7.8,7.55,2.79,12.0,1.0,12.59,164.48,363.38,8.057,920.3121653,88.2,35.6,8.570249836458661,356.76,0.004651674000000001,10.6,11.92,2.9631182945202825,5.18,0.69,0.69,0.43,87.93623369,60.5,80.51782885484596,0.74,4.46,1.732,27.984065350293797,36.0,70.35219717470638,92.39274326631792
E08000035,Leeds,61.67347940492821,12.64,3.6217303822937597,648.97,34.05,18.2,75.44,68.1589113068364,54.4218302231483,37.5,819.31427,23.8012508686588,2.2,42.9,11.54655,65.6937225109956,16.4,0.43,61.0,61.8,21.6,19.8,3.9,0.5,204,50.8,76.44,269.0,10.9,3.9503386,0.72,19.1,31.37,3.1,558.87,2.61,6.28,7.76,7.93,7.45,2.94,10.14,0.98,13.72,226.95,492.0,8.9153,816.3995288,85.3,49.9,6.88706947015288,331.29,0.008469492,10.3,15.8,4.1814813594629445,6.3,0.65,0.65,0.39,114.953991,63.16794565087925,80.2358913017585,0.665,3.94,1.5519999999999998,28.309525380512646,42.0,70.17181047380973,90.78060060503937
E08000036,Wakefield,68.86269413264,15.58,2.47359644246804,882.06,27.9,19.3,110.06,60.7132121938235,53.2599735658685,37.8,451.3220215,20.501138952164,3.9,22.3,15.14427,68.9900426742532,21.6,0.61,60.0,61.5,26.4,17.1,4.9,0.4,430,48.3,78.45,270.1,10.9,3.5625517810000003,0.74,24.0,36.73,5.2,452.83,3.08,7.67,7.51,7.78,7.4,2.93,11.83,0.89,14.13,210.67,473.0,8.2056,721.4147896000003,90.5,37.4,7.147038876877331,302.46,0.006024289,8.8,10.94,2.6084083492253027,5.65,0.81,0.81,0.44,102.4061118,58.04063349544109,80.1306540149201,0.645,4.855,1.966,29.708043197398855,65.0,70.54848673330717,94.07886996691458
E08000037,Gateshead,68.33509240334189,16.25,3.1815688425672,1045.06,62.81,17.8,112.04,64.4970999775429,50.8283085353692,37.6,634.4494629,16.9270833333333,4.9,21.2,10.93611,70.0636942675159,15.5,0.6,71.0,64.3,29.8,17.2,4.7,0.5,268,54.3,98.79,303.0,8.7,3.937007874,0.98,24.1,36.85,5.91,607.77,3.31,7.18,7.6,7.74,7.45,3.09,12.08,1.08,14.99,296.21,380.76,6.9041,480.8541921,91.4,50.3,5.11090919864894,309.69,0.008188223,8.6,16.65,4.9380765204337616,4.96,0.68,0.68,0.44,83.99174354,59.22711448436605,79.47879145515239,1.205,4.955,2.084,29.6497980817769,74.0,71.86620749002927,90.13044987793812
E09000002,Barking and Dagenham,64.4234874446057,11.62,3.2014497130776203,502.68,10.63,22.4,84.2,55.8284589324085,43.889688628845605,38.3,975.5528563999999,20.2651988991744,3.0,35.8,10.70835,71.29909365558909,12.5,0.41,67.0,60.0,26.0,21.2,5.9,0.6,337,41.7,64.88,272.9,5.142721489728635,3.465303647,0.38,16.9,28.94,2.39,693.66,1.67,8.65,7.52,7.88,7.67,2.82,7.29,0.85,13.94,77.46,110.97,13.0378,329.8787663,84.5,41.5,23.7558511844949,1180.28,0.013726848,12.3,19.75,4.245323069085558,12.16,0.45,0.45,0.42,76.33562581,61.31149067444033,80.37250257077898,0.605,3.1500000000000004,0.892,35.072382675277154,28.0,62.22385245533222,81.79625575441396
E09000003,Barnet,56.381256855567706,11.5,2.7907967618236,496.98,18.21,10.9,44.62,66.4941043348716,58.114333258018505,37.5,1084.570801,8.20687519355838,1.2,47.3,8.30332,74.0018148820327,17.9,0.39,73.0,76.0,36.2,10.8,4.7,0.3,197,46.0,36.61,155.2,6.87813129378891,2.243302141,0.71,19.2,27.73,3.37,459.69,2.59,6.59,7.55,7.68,7.44,3.19,7.25,1.05,13.37,98.78,272.03,11.7292,391.1769653,80.0,46.5,5.11807007701331,786.43,0.014570104,11.8,12.51,6.120263171316366,15.37,0.53,0.53,0.38,66.97352986,64.25402101290355,84.11519049319121,0.825,2.69,1.2,26.575846483671107,19.0,63.16835588921146,80.63807809386255
E09000004,Bexley,63.7871684246923,13.49,2.6439695762404902,566.53,11.77,12.2,69.39,72.3539246501271,55.7844000072598,37.5,707.1957397000001,13.8921591711797,1.8,29.5,10.0938,77.0727040816327,19.9,0.37,70.0,69.1,35.1,12.6,4.0,0.2,336,44.5,42.4,205.1,8.151408544130456,3.255208333,0.78,17.9,29.61,2.84,571.61,2.68,6.95,7.54,7.83,7.55,3.21,7.21,0.76,13.64,88.15,181.15,11.8266,574.1569605000002,88.5,51.1,4.475211139438629,637.13,0.0126182,9.0,9.89,2.0221792621472305,11.86,0.54,0.54,0.37,57.19531825,64.98330084365318,82.16679662538724,0.55,3.26,1.39,29.981905546126452,25.0,71.15507516528145,87.6881354515698
E09000005,Brent,56.37700126399489,12.21,3.8803179055633503,646.1,8.63,17.1,57.74,59.805973889431,55.4783473161288,37.5,1936.258301,11.933619242960999,1.4,46.1,10.2412,69.78972584508921,10.8,0.44,63.0,69.5,37.1,14.8,5.3,0.6,248,39.6,41.0,206.1,7.3207127171536435,3.65230095,0.51,15.1,28.57,2.53,363.21,1.74,8.82,7.71,7.84,7.84,2.4,6.38,1.24,12.89,55.2,116.09,12.1293,430.5139261,81.8,49.0,5.385793563205509,1415.89,0.015176595,13.7,24.0,9.069060898743937,17.53,0.43,0.43,0.4,80.11003794,66.40059190737466,82.9066418779002,0.55,2.615,1.002,35.92310576305079,25.0,61.12589736000018,81.36729521612503
E09000006,Bromley,53.5023795908382,13.32,1.8862840204796496,502.1,15.74,13.9,97.84,65.676379152269,56.678344490857604,37.5,708.3452758999997,13.6652938974167,1.6,27.5,9.25917,77.1626297577855,25.1,0.31,75.0,70.0,34.0,9.6,4.2,0.2,263,46.0,41.87,174.4,6.429533144687045,2.466385552,0.89,20.8,26.4,3.37,540.88,2.98,5.72,7.57,7.65,7.47,2.88,9.76,0.85,14.48,81.62,189.56,10.9553,488.6958734,85.4,52.8,8.63797810906807,802.16,0.006144561,8.6,6.81,1.8121632396646288,11.66,0.64,0.64,0.44,62.55285476,66.31892804503829,83.22003376664168,0.665,3.305,1.466,23.967073655791047,27.0,70.96888750581925,89.61721615036384
E09000007,Camden,46.4680636999712,9.62,3.5102739726027403,544.12,23.64,10.9,32.85,71.6515216431474,53.7719205430284,37.5,1937.703735,11.767782426778199,2.5,37.0,12.01019,71.3680387409201,18.0,0.35,72.0,66.0,12.9,11.9,4.5,0.4,210,43.2,40.47,196.6,10.400355138810117,2.799694579,0.52,18.1,28.32,2.02,410.38,2.01,4.09,7.48,7.63,7.38,3.3,8.59,1.44,15.26,71.12,165.01,12.5071,338.6863336,61.0,62.2,14.5997641615049,3060.63,0.013660318,11.9,9.36,53.77041178220314,18.75,0.27,0.27,0.26,125.1782813,65.2335428218407,84.82978118111859,0.455,2.6,0.8880000000000001,28.6350863223007,19.0,57.00855989929978,77.65540480092233
E09000008,Croydon,62.7108595357211,12.4,3.51515151515151,493.74,21.13,11.4,60.9,66.3195651974898,49.69539541517771,37.5,1446.921143,19.061583577712604,2.2,35.8,10.86367,73.75,17.1,0.52,67.0,63.1,28.5,14.3,5.0,0.2,193,40.4,82.62,212.2,9.394896099438917,3.922716628,0.6,18.9,28.45,2.92,486.46,2.33,7.14,7.69,7.81,7.78,2.93,7.57,1.15,14.99,97.58,248.46,11.6597,472.9632886,83.3,49.7,9.53787419654542,986.17,0.010445709,11.2,17.95,3.8926056063901013,11.47,0.53,0.53,0.37,69.85410514,62.17169894069225,82.20267525807975,0.56,3.05,1.11,29.904484161827348,23.0,66.71824433810323,79.62638024594408
E09000009,Ealing,61.939603240336396,12.47,3.3061699650756697,761.26,16.3,9.2,52.23,65.4769695767155,57.9962501374483,37.5,1422.4101560000001,10.5715821537359,1.2,59.7,9.18004,72.008206063369,14.7,0.31,68.0,69.2,30.2,14.4,5.5,0.6,373,41.3,41.89,218.3,8.874797959781219,2.119486025,0.42,14.7,27.85,2.63,485.92,1.79,8.59,7.53,7.97,7.61,3.4,5.85,1.12,13.9,105.3,263.87,12.1337,363.9655234,82.8,55.2,2.6964813580748905,1076.87,0.015782189,12.6,19.54,9.649630682316614,15.57,0.45,0.45,0.4,74.95131323,63.551745705914364,82.78603435268523,0.5,3.035,1.094,29.735940084762355,20.0,62.73326559141733,81.93065500674375
E09000010,Enfield,56.7415701018472,13.22,3.16893018822969,567.1,15.83,13.7,45.95,62.99258846253061,58.7038305937401,37.5,1240.4532470000001,19.1072032465336,1.3,35.9,11.96842,69.2879675529518,20.8,0.47,65.0,61.3,40.9,14.3,5.3,0.5,319,43.3,39.54,196.8,6.186543536653317,2.975778547,0.62,21.3,30.4,2.87,416.12,2.51,8.14,7.37,7.68,7.35,2.96,8.47,1.13,13.17,72.16,181.84,12.1101,440.0419431,84.1,44.3,9.02449763230489,711.4,0.015494703,12.7,21.2,23.36245653235251,13.36,0.56,0.56,0.37,76.60489593,63.84893536087508,82.74471484324691,0.635,2.945,1.16,33.01673450035365,14.0,66.9586897210244,79.13729743469675
E09000011,Greenwich,58.6849151279794,12.15,2.76342975206612,565.71,14.67,18.1,84.92,66.0021261722861,51.4549923262031,37.5,1590.081665,18.177525967894198,2.0,39.8,10.97116,77.6644295302013,23.9,0.44,70.0,58.0,26.4,16.4,5.4,0.5,348,37.2,72.08,243.6,7.754303770186418,5.036836566,0.42,21.4,28.81,2.44,522.15,1.81,6.75,7.54,7.81,7.36,2.98,6.83,1.2,15.33,67.77,142.01,12.3659,383.2464833,80.1,50.3,9.08301432582656,914.68,0.016491411,11.1,13.3,2.445961717204894,12.98,0.44,0.44,0.4,81.59728289,61.84524924349898,81.23488395658768,0.44,3.09,1.002,33.02880726731885,29.0,64.89425599556371,86.20821677767704
E09000012,Hackney,49.2066048058035,8.99,3.1052886948083502,539.13,15.55,14.8,60.06,69.945403027198,53.263549695586796,37.5,3145.884033,16.314338235294098,2.2,45.0,9.71095,70.1134089392929,14.7,0.4,71.0,67.3,22.3,16.4,6.0,0.9,213,40.6,60.81,256.6,9.626307772681844,3.971227334,0.31,18.8,28.05,1.98,418.05,1.57,5.92,7.5,7.68,7.38,3.04,10.21,1.43,16.89,73.82,178.2,12.8978,266.2548835,68.6,58.4,20.4336240830569,2584.35,0.017347248,12.2,18.6,8.224125292760982,16.34,0.34,0.34,0.37,101.6895214,60.30642518727763,81.65774801995245,0.355,2.755,0.8160000000000001,32.40366181865105,22.0,61.84438654577772,71.4656809806619
E09000013,Hammersmith and Fulham,48.9808173801478,7.87,3.2786885245901605,666.7,13.91,12.1,45.73,68.249268518545,57.588867302573604,37.5,2503.260254,14.925373134328401,1.1,49.9,11.98837,74.4597249508841,17.1,0.21,74.0,70.5,12.4,10.7,5.5,0.3,393,39.3,64.02,239.2,11.742136270478644,3.187803188,0.33,14.7,23.47,1.46,434.32,1.68,3.89,7.72,7.83,7.6,3.45,6.53,1.21,14.75,60.68,128.06,12.6614,309.18179310000005,81.0,57.9,81.0781659529947,1940.87,0.02218338,11.3,13.88,6.471584351709037,18.03,0.34,0.34,0.32,105.7402953,63.145768123132676,82.17962313807125,0.465,2.52,0.768,29.920593047973,20.0,56.978031834563815,78.37740565637745
E09000014,Haringey,52.720758528056706,10.51,2.9514903565166604,617.47,27.5,17.7,42.15,67.4310579338929,59.714826592081394,37.5,2169.221191,15.1892994785763,1.5,43.1,10.58211,75.59602649006621,13.8,0.4,66.0,61.8,28.2,15.0,5.3,0.7,363,44.4,70.76,210.5,7.997738371892343,2.808271636,0.43,14.5,29.43,2.02,351.12,2.03,6.44,7.35,7.72,7.26,3.07,7.79,1.37,15.2,70.91,211.58,12.5419,318.6840307,84.1,54.0,29.478191282284,2140.14,0.013513423,14.4,23.43,11.824524062906468,17.14,0.4,0.4,0.38,103.0618127,65.79460136573253,82.87732573607661,0.5549999999999999,2.675,0.8780000000000001,29.981780026487602,15.0,62.98772897670155,77.87219645514324
E09000015,Harrow,52.8886548059212,13.52,3.5093072932560303,615.12,11.51,10.8,46.44,59.803679464289395,54.1066503823625,37.5,833.6483764999997,6.1050061050061,1.2,42.8,8.288030000000001,74.1766697445368,10.5,0.43,73.0,68.9,38.9,12.9,3.6,0.2,194,39.5,27.5,153.0,6.385933874776372,5.145639989,0.68,15.6,25.75,2.98,457.35,2.43,9.92,7.65,7.72,7.61,2.34,6.65,1.03,12.5,80.25,169.78,11.2865,663.2959433999997,85.2,41.7,2.65488925097114,750.17,0.010936189,11.7,11.12,5.19690264602297,15.49,0.5,0.5,0.39,55.34701318,68.15016370243333,84.6493685763285,0.735,3.12,1.34,26.55032484825305,20.0,63.993005850019856,83.66890362722766
E09000016,Havering,71.178958524716,13.88,3.55954757152362,455.75,11.77,15.0,64.73,65.78659094769921,44.7025504400793,37.5,697.0615234,16.6865315852205,2.1,19.7,11.2228,71.4544357272179,15.2,0.35,70.0,67.7,32.7,13.4,4.7,0.4,242,45.4,44.11,218.6,7.8095087158406375,2.37037037,0.86,17.8,30.01,2.97,567.15,3.16,7.19,7.68,7.91,7.4,3.03,9.17,0.74,9.28,74.68,125.59,11.4503,477.7758032,89.7,51.9,3.5762771032931204,502.83,0.010178242,9.0,19.15,0.7757650983282263,12.23,0.62,0.62,0.5,64.76474923,65.08314805476903,81.93384507970987,0.6950000000000001,3.32,1.4719999999999998,30.823389883568343,25.0,70.88206769689747,87.58653472689215
E09000017,Hillingdon,62.4307377200729,12.48,3.17190597564429,645.49,20.64,17.1,37.98,60.552187093899796,56.9780003269777,37.5,884.0136107999997,14.7653721682848,2.7,29.6,11.24483,73.6158745712886,26.0,0.31,66.0,66.7,29.0,13.3,4.4,0.3,350,38.0,39.86,210.9,9.739452210196882,2.540220152,0.63,16.7,27.57,2.45,533.14,2.04,7.66,7.76,7.79,7.67,3.07,8.26,0.85,14.09,76.42,158.58,11.3836,603.7063805,87.7,44.8,5.32154285589362,453.43,0.013857568999999998,10.1,14.65,22.96407107051938,13.8,0.55,0.55,0.4,73.40957405,63.46195968821352,82.1912132902921,0.61,3.175,1.2,29.142019706982694,20.0,65.90489276040523,84.30269432370183
E09000018,Hounslow,60.4447239395233,11.69,3.3351862145636497,706.87,18.22,13.9,84.65,62.9971629027246,47.4894058038831,37.5,937.7683105000001,11.770475723393801,1.7,19.5,9.58445,71.6917922948074,14.9,0.37,70.0,68.7,27.3,15.1,4.9,0.1,270,40.4,38.79,220.4,10.413708659579141,4.091784339,0.47,18.3,27.42,2.32,473.18,1.81,8.29,7.85,7.99,7.73,3.14,6.41,0.92,17.11,113.02,246.23,11.9127,421.92249010000006,81.4,48.3,16.133832296532198,731.64,0.019167061000000003,11.6,10.66,6.647413786736194,13.5,0.49,0.49,0.38,82.29498268,62.60710534673649,81.86624960300165,0.45,2.77,1.046,29.33040689460195,32.0,62.41273157036622,82.74661207018127
E09000019,Islington,49.0988138430238,8.99,2.9480217222653198,692.2,32.19,15.6,32.01,75.86617376119591,55.488164468987705,37.5,2371.897705,12.9482071713147,1.7,43.3,12.43498,71.06045589692759,17.0,0.4,69.0,64.0,13.3,14.0,5.1,0.6,178,42.5,81.85,261.3,10.10811340682139,2.7637033630000003,0.46,12.0,28.01,1.69,550.22,1.87,4.99,7.51,7.59,7.3,3.23,9.77,1.51,18.71,93.31,229.67,12.9434,239.1040523,70.7,64.6,37.3558122789552,2806.71,0.018442202,11.0,11.32,17.980948557760662,15.32,0.31,0.31,0.27,106.8737403,62.15246506259879,81.43986585376052,0.4,3.24,0.8420000000000001,29.89559221715345,18.0,60.57370010492888,79.57848704863329
