Area code,Area name,hyp_ten,low_bw,alc,Li.2.1.n,smoke,Li.2.3.g,Li.2.6.c,sti_screen,teen_preg,Li.3.2.b,pupil_abs,ey_dev,training,Li.3.8.a,Li.3.9.a,ks4_dev,low_pay,pov_child,unempl,Li.4.3.d,wp_safety,Li.5.3.b,Li.5.4.a,incare_child,avoid_mort,suicide,inf_mort,dementia,disability,kidney,frailty,cancer,diab,srwb_sat,srwb_worth,srwb_hap,srwb_anx,depres,Pe.3.2.b,semh_child,self_harm,Pe.3.2.f,air_poll,env_noise,road_safety,road_traff,Pl.2.2.a,house_overcrowd,Pl.2.4.a,rough_sleep,house_afford,GP_dist,pharm_dist,sport_dist,crime_pers,hle,Pe.1.1.combined.b,musculo,resp,cvd,ow_obs_child,drug,can_screen,vac
E09000025,Newham,10.57,3.8709677419354804,571.724528287789,14.9025294022877,20.0,65.70055456,37.5,1410.561401,22.1,46.7,10.30646,68.9724919093851,17.7,0.37,73.0,58.7,32.8,21.5,7.5,0.4,302,42.2,1.05874610123902,52.097846999999994,258.3,7.377885119403922,3.34845539,0.29,13.0,2.09,545.7829307,0.87,8.42,7.73,7.92,7.62,2.57,4.65,1.1,14.5,133.6565894,276.4459939,11.8145,18.2455193209103,1475.36,0.016494882,15.7,34.9,7.37,8.327038488761472,12.0,0.4,0.39,0.33,77.94702814,61.450408322280175,80.66178543600968,0.295,2.69,0.7620000000000001,34.27884046587465,29.746659370256715,60.765933815947974,85.73734345671221
E09000026,Redbridge,12.04,3.9162112932604702,417.682345249086,12.9879436054531,11.5,58.63013115,37.5,797.5305176,13.7,40.9,11.54194,67.5442684063374,15.0,0.37,74.0,63.0,32.3,15.3,5.9,0.3,244,51.5,1.22657418307932,28.9161164,200.3,8.886044146393644,2.488092699,0.57,17.1,2.84,515.199476,1.48,8.16,7.87,8.07,7.67,2.97,4.54,0.85,13.4,65.69304455,149.60411000000005,11.1785,13.259632503915999,906.59,0.014037404,11.5,16.85,18.44,14.433017373325098,10.47,0.58,0.51,0.43,56.73182782,62.90017722402728,82.3532786445047,0.42,2.845,1.078,29.659315555946044,17.179355452388283,65.055566062186,88.58989214813185
E09000027,Richmond upon Thames,10.16,2.1356783919598,460.387571795278,20.6289538828275,11.8,75.65709799,37.5,906.2991943,12.9,46.7,7.617339999999999,71.3256484149856,21.9,0.25,82.0,64.2,21.3,5.0,4.3,0.2,172,49.7,0.693053224321837,21.7366434,172.3,6.689292545686087,3.623641135,0.66,10.9,2.35,411.1687094,2.22,3.82,7.74,7.92,7.65,2.99,5.47,0.85,12.1,117.7285439,337.7328217,10.2256,6.40824428134793,772.7,0.009040022,7.4,10.03,1.83,5.666481218190434,13.2,0.56,0.45,0.34,48.83476541,69.93429560487111,83.74858544023408,0.42,2.7,1.024,18.622020995001847,22.418412902207304,69.56827399584327,82.21873681437735
E09000028,Southwark,10.46,2.33186057928326,573.680228096732,13.451563609754,15.9,67.33229511,37.5,3067.904541,24.8,41.7,9.51658,70.6081081081081,22.2,0.3,71.0,64.6,13.9,16.7,6.7,0.6,90,43.0,1.03030984226893,81.8449969,264.2,11.015421684998174,4.017216643,0.38,16.9,2.01,544.0474152,1.44,5.78,7.49,7.66,7.35,3.27,6.28,1.2,17.9,93.2844358,210.6707425,12.0246,18.702218741749306,1903.51,0.016509183,8.7,28.83,13.49,10.374991083992036,14.28,0.4,0.39,0.31,87.77566676,60.597093705622605,81.26186736870773,0.35,2.8200000000000003,0.772,34.811366442753005,38.35482548919611,62.838473550917634,84.5212511485969
E09000029,Sutton,12.38,2.55804801259347,587.01376648568,47.0049061370781,14.4,111.1619028,37.5,889.9967041000001,14.4,13.6,10.02544,64.2800632911392,20.2,0.5,79.0,70.9,33.9,10.2,5.3,0.2,345,41.4,1.12930399073392,50.754700299999996,205.3,7.052647105346522,3.560903733,0.77,14.5,3.72,579.1576659,2.22,6.36,7.45,7.78,7.28,3.59,7.82,0.91,14.7,193.32374319999997,408.812647,9.8607,5.819205627600019,752.66,0.009757082,7.5,10.64,3.62,3.0019512683244107,10.08,0.57,0.54,0.37,47.99119428,64.9939185470556,82.18388002201429,0.5449999999999999,3.56,1.2600000000000002,22.428403427549448,43.97191322230452,70.6577655974556,87.08351370599367
E09000030,Tower Hamlets,7.66,3.8525564803805,522.073896945306,27.618880691746696,19.9,56.48804733,37.5,2655.865479,21.1,42.5,9.62972,61.6089321500143,18.8,0.32,73.0,65.5,10.5,21.2,7.6,0.6,136,39.5,1.13076600921365,43.7716869,295.9,9.556279853234471,4.134329441,0.29,15.6,1.98,670.9694142000002,0.95,6.84,7.48,7.71,7.58,2.86,6.31,1.34,17.6,87.77324642,190.7658818,12.4701,20.387080166375398,1896.93,0.028401541,10.6,34.8,5.29,4.0840219448112505,13.4,0.39,0.35,0.26,83.03497284,54.58009719972229,80.32038879888916,0.315,2.87,0.718,32.2137698765101,33.128298942899484,59.43826366954157,87.44814646686115
E09000031,Waltham Forest,11.1,3.12056737588652,452.69939530271006,19.680655469409498,17.7,65.18703735,37.5,1508.9750980000001,20.5,36.4,11.47499,67.5033377837116,17.1,0.35,70.0,56.7,40.1,18.4,6.5,0.6,257,39.5,1.02325918937552,41.9932811,252.9,8.587186538536,2.644746247,0.46,15.7,2.28,486.5519002,1.44,6.64,7.55,7.69,7.51,2.58,5.76,1.11,19.4,58.77677052,121.298893,11.5855,25.0704010505624,1211.36,0.013656558,13.2,23.18,13.07,12.191923035714948,13.35,0.43,0.42,0.37,68.88067063,59.7993006269604,81.4948712643763,0.37,2.805,0.8759999999999999,29.422824363167802,21.077035819678567,64.59667553221871,83.71373289523993
E09000032,Wandsworth,8.25,2.56243213897937,537.620490308041,22.8538302462082,13.7,69.62454403,37.5,2161.574219,18.5,35.9,10.49812,69.5995145631068,25.4,0.3,73.0,57.8,21.8,8.9,5.0,0.4,332,44.8,0.8665647178763279,36.8490696,230.3,9.514677398692278,3.137254902,0.36,11.6,1.48,500.8671505,1.51,4.34,7.53,7.73,7.44,3.29,5.78,0.94,17.2,81.44684085,206.6934846,11.1863,11.1959407172854,1948.3,0.014740026000000003,9.8,20.1,1.03,7.19926630086047,14.41,0.44,0.41,0.32,64.69949323,65.91157485515386,81.7186119814572,0.325,2.4850000000000003,0.71,26.5077604416323,28.066444240566558,64.43987056251268,84.78376815897325
E09000033,Westminster,8.65,3.31932773109244,506.0944367782511,24.5134088346325,15.1,55.47720256,37.5,2366.323975,11.9,46.8,10.42157,64.8182378311768,33.3,0.24,72.0,68.2,16.2,8.5,6.3,0.4,175,39.3,1.01890498404125,44.232565,199.2,9.178887264861649,2.503755633,0.54,17.9,1.55,401.3447183,1.65,4.39,7.6,7.57,7.41,3.14,4.8,1.37,19.4,68.69014901,133.708324,12.9757,61.7084587588583,2851.73,0.025752666,9.4,30.64,4.6,111.32255394943014,21.43,0.35,0.2,0.21,185.1693153,64.93361983137784,84.03083928803977,0.32,2.335,0.902,30.92669495350725,35.24902808284378,56.4417760079816,70.22603255615081
E10000003,Cambridgeshire,12.738050397241487,1.7774219375500402,642.5908362760221,38.637519064565296,16.36994453831813,86.96883867,37.5,528.9676513999998,16.5,25.9,10.17082,65.84897903247911,20.9,0.39876850048791695,67.0,60.5,16.7,10.585793516688387,3.0238176591990324,0.1,286,46.4,1.08833521079288,40.30724770000001,187.7509762690094,9.165191675291569,3.076505452,0.667959052786653,19.8,3.068820123315957,583.2806116,2.543857990712853,5.539552719750191,7.56,7.81,7.44,3.08,7.699666440443012,0.784739178932458,15.4,268.5447153,642.5339117999997,9.8215,5.05661180803283,293.07,0.00157934,7.5,6.14,5.808163991655022,4.364606780104875,7.91,1.317422574993297,1.203367995585512,0.5769827785086762,44.83854072489883,66.49995261284066,82.64989634058898,0.5289670074946906,3.9696517101816857,1.4245139372644948,23.356808103999647,31.20933460410595,70.51958941625804,89.31900113966049
E10000006,Cumbria,15.897405063816025,2.96022201665125,673.211226430178,60.280285493139104,15.55535790573648,123.8885636,38.8,513.6143799,20.8,23.6,10.62621,62.8448444531403,20.9,0.4934442408007895,71.0,58.0,27.1,13.617375311132994,3.57325610081411,0.4,306,44.3,1.3449262865423501,72.8886412,240.17388729213508,11.9,3.341920212,0.9754853583897959,20.8,5.010333194882031,615.502924,3.0827825279272854,7.2833799720167915,7.74,7.96,7.55,2.74,9.384212499113573,0.9537157595309378,15.6,226.52046370000002,438.4456966,7.6887,4.01544971347431,358.69,0.0005327369999999999,11.7,3.71,6.814850564850564,2.4068305852007996,5.43,1.816996255372748,1.7716053359434076,0.5470821792246395,45.61345097386382,63.66475657917169,81.07599968711203,0.6464772165596441,4.455511233113012,2.289622743218252,29.809033392583647,55.041432545416576,74.91727083316137,93.99101164755713
E10000007,Derbyshire,16.043551893230873,2.28468568263639,712.7404162805949,48.4435351669788,17.815407198735247,129.7055544,37.9,502.6467285,15.4,26.1,10.08708,68.3804627249357,16.4,0.5931196602800668,71.0,57.5,30.3,14.772955194985965,3.794888785593335,0.3,322,47.2,1.09221703975553,39.2801028,236.87213778378253,10.3,3.522023254,0.9514180274000305,21.2,5.599612548431447,611.0605406000002,2.794474495728224,7.0196111049499095,7.89,8.02,7.67,2.75,9.566616672915886,0.8211162226378849,15.5,242.29839390000004,585.41431,9.3203,4.30481126804817,310.86,0.001975541,12.1,3.67,4.952101427456391,2.5540109464909166,5.94,1.217078237017324,1.0721087574481345,0.4835218150844995,37.893860413085726,63.55254073008958,81.03048876107485,0.5369574603251859,4.398602194024568,2.000733026641727,26.20282911024035,50.41020563254905,75.4003592554628,89.9691215791943
E10000008,Devon,15.843188952341848,2.3997569866342596,612.400432137407,51.847142424804,12.194556878118501,79.30368072,39.0,578.6126098999998,18.3,32.4,9.44653,71.59207818930041,22.2,0.5001647855896353,72.0,59.7,25.0,14.98016379986691,3.0018139424085257,0.1,290,42.8,1.33632097682953,49.2434102,196.86220523921355,10.778332434484202,3.359305743,0.99398127387365,18.0,4.9526966460923365,527.0706094999998,3.1669899345720167,6.7594488451909145,7.92,8.05,7.72,2.65,7.9531704224863855,0.8428377699377056,18.1,236.77467230000002,615.3690745,7.9498,4.38313067504348,330.51,0.000796029,12.2,4.96,9.362559298195428,10.616178538229898,8.91,2.032321965391258,2.106300365351901,0.6622435221891078,4.152608861,65.91538051232125,82.45383179312434,0.5901700927896967,4.285100681293863,2.0692747813214183,25.5625145102146,30.887949996653603,73.96100721122839,89.66356644376827
E10000011,East Sussex,16.77318431542543,2.4622030237581,586.9933979803781,56.273374790160396,17.94757890062952,94.86080618,37.5,597.2020874,19.2,20.1,12.77428,74.3065433854908,19.9,0.4919098730646362,68.0,57.6,28.0,13.477377018500205,5.17872503995259,0.3,265,42.6,1.18368511123788,51.7117049,208.58298230710378,11.900137925927876,3.426871848,1.0769245267016594,21.1,5.123000315861838,529.3727157,3.1817710640142485,6.287811825913322,7.75,7.78,7.48,2.53,10.329378866985008,1.0511039701461593,15.0,221.8557587,455.2410532,8.9208,5.1503700181107686,529.9,0.0016192510000000002,9.4,6.57,17.83784902614203,7.522645916395882,8.47,1.1710869856390853,1.0337133981993354,0.5456135268182327,44.163435904304606,64.87798653629861,82.11420440680267,0.5912493458748933,4.161632914613115,2.102396411508052,24.775282028549,47.1803755466688,71.55259933115087,87.01393018814414
E10000012,Essex,15.030369566156766,2.09477323571283,576.8543337514791,25.3976281498881,17.568852637092196,64.60089902,37.5,641.369751,19.5,23.5,9.98233,67.70654172350389,17.4,0.4240801356840376,70.0,60.3,23.2,12.174014943372516,4.0723447284793775,0.2,285,39.9,1.04746292319888,34.137081200000004,205.78612178730984,10.421134424702613,3.549955882,0.7830729841845994,19.2,4.409339806601339,642.7231097,2.5933637974245958,6.390512410934428,7.74,7.92,7.54,2.8,7.734500766638348,0.7731478480684469,14.2,166.5290407,331.7732857,10.5701,4.774339255373531,325.09,0.002671613,6.8,5.95,5.618691767782755,4.635641998362996,8.44,1.1440172750312558,1.0473311986317244,0.5326809024695518,52.467856665949405,64.8289633528284,81.88653733456121,0.5328246131849099,3.9690079185031535,1.6212000907441015,25.64103907754705,29.92405023182817,71.93173579735475,92.3326928621006
E10000013,Gloucestershire,14.027901548070627,2.24062347783731,639.17293686223,42.5402449564232,14.747705444458294,93.43783728,37.5,556.4154053,15.2,30.9,11.19336,64.456695198027,24.1,0.5463593132654591,72.0,61.9,20.8,13.28258003293783,3.8577064646566064,0.2,229,48.2,1.01544716208747,42.0011954,208.46891423370965,10.570628908326915,3.168695302,0.9058145312019432,15.6,6.5953749024615185,579.0966621,2.7778522590159542,6.408957518166575,7.7,7.85,7.38,2.91,7.7157866527945265,0.7731678272596074,15.4,254.08947740000002,580.9808444,8.9467,2.62620508619043,193.63,0.001586471,10.7,5.51,6.791843753653303,3.5625972629536844,7.69,1.4393939860119478,1.2875846400238369,0.5537049068299847,44.76727333379755,66.2,81.8327459366149,0.6178561240654155,4.133182968857203,1.721631191691048,27.172752456740998,44.407900806333934,74.72556308982324,90.0769230367682
E10000014,Hampshire,14.486163643079742,2.00782072492104,479.53040271978404,37.4905682245555,14.891508879184434,90.91725181,37.5,528.2128906,16.6,27.4,9.72452,72.62206618555359,20.7,0.36864249630428464,73.0,61.0,18.4,9.489145641027154,3.4486259334971265,0.1,222,51.4,0.97157119376636,47.6090656,187.40560098276043,8.662913261082116,2.947661599,0.8845190218784863,17.5,3.732521110534143,489.6687226,2.8812086717201413,5.943562707287723,7.8,7.93,7.57,2.66,8.971209270209252,0.7534131018218817,14.7,226.23368870000002,588.9284004,9.1931,4.2344170325502,291.74,0.002669361,8.3,5.34,7.596606907871465,5.011075951699123,8.98,1.2245647806843656,0.9688011295554734,0.5758625682943329,4.819676968,67.2,82.73325467909216,0.5655936628758546,3.8698543341878016,1.6816638262861423,25.01879104313665,27.46678528482148,74.0908745535509,93.44269907166444
E10000015,Hertfordshire,12.858377317002914,2.44441060006092,500.628536677308,26.008067600577306,15.552941479338074,67.48648531,37.5,692.8326416,15.3,35.6,10.08786,68.9889318938005,22.8,0.4243528213782947,74.0,66.3,18.8,9.08278696543131,3.589687917263064,0.2,264,46.2,1.00123476673646,38.39600220000001,197.26900042219725,6.574493340235097,2.631880078,0.684644188678786,14.3,3.380937896755159,538.4086227999999,2.4317931949386002,5.450496006282783,7.63,7.92,7.66,2.65,7.836222584640236,0.7627802817929921,13.8,112.53325579999999,279.5302709,9.6834,4.925408597789058,323.09,0.004728268,6.8,7.72,5.6857328941113385,6.521746592387407,10.25,1.0783638654048804,0.7699205634102556,0.4746725396710981,47.62333824180578,65.8312786399069,82.48440650389759,0.4887411623164006,3.5152316698648636,1.3990823268814934,23.535413934998907,24.051246083107554,71.66009838260499,93.02850676632843
E10000016,Kent,14.684916300016837,2.20463538722442,531.9017619377929,35.645989623056394,17.005571269122186,108.1965937,37.5,528.6607056,20.6,30.5,12.01494,72.8660070434345,19.0,0.4363193969794399,70.0,59.1,24.2,13.285216400761604,5.141542183704288,0.3,277,49.0,1.2117621334913302,56.9687738,219.08804884774483,12.030645202126518,3.0451733030000003,0.8312430244467974,22.2,4.960455300713816,582.1952045,2.7210064895522272,6.3796778009406765,7.73,7.89,7.5,2.93,8.601204511763681,0.7998301575501691,14.2,205.1760958,397.9038349,10.1844,4.56074117564029,448.65,0.002654695,9.9,6.92,7.589813844536858,11.358413761407654,8.62,1.113397465694964,0.9402062569759044,0.5132846694242006,4.74148119,64.56675891274375,81.68647528067757,0.597304680079506,3.733771959890028,1.6426001068836105,27.68238949137355,38.790071997133055,72.68156552741718,86.83247902559998
E10000017,Lancashire,14.630365739517119,2.81972136481188,670.029073478688,57.3689847733721,18.222985511512984,138.1035677,37.5,641.3481445,25.1,19.4,9.70142,67.5057372346529,17.3,0.4556806118541508,71.0,60.3,26.4,16.47680664493744,4.628546062454,0.3,303,47.1,1.21744727893536,65.78006579999999,268.02765101461466,11.6,4.555865992,0.8662641953146194,20.4,5.0614051867843575,563.9097123,2.690556752036999,6.895247414214867,7.45,7.79,7.46,3.03,9.981034624108435,0.9582028179972908,13.5,235.7295071,551.3246915,8.2043,4.56108275320631,399.09,0.002535672,11.9,4.58,6.62062611475752,2.691620229208285,5.34,1.0926601703290926,0.7751106466197035,0.4769576953001788,54.67017138050678,62.6617046367364,80.32478628955946,0.5433046132868714,4.538008421019576,1.972336418598119,27.84490686217255,59.23940050697607,70.55145304088055,84.45946069687244
E10000018,Leicestershire,14.788336672521279,2.2952365980191805,593.776895219282,20.2501135981982,17.42403661959282,62.46441717,37.5,526.2641602,16.3,32.8,9.721,63.5418021063581,23.9,0.3698113873663957,69.0,58.5,24.3,12.082014968592686,3.275553526083664,0.1,385,40.7,0.944786634974996,34.8664688,188.63105374140568,9.3,4.127358491,0.8402397154482308,18.7,4.281452468977633,537.1387018999999,2.6004477748063417,6.630379481924362,7.86,7.99,7.64,2.82,9.701855851239065,0.7069663992374295,13.2,130.4946354,290.6857429,10.4588,3.19674507036944,270.36,0.002328098,11.4,3.66,5.5298279928665925,1.6334773763383377,7.42,1.3343606569549011,1.0332328299253055,0.530764675309247,42.70652351464932,64.71111744702335,82.21718150903611,0.4868808889800701,3.9011865149763323,1.6599147403818149,25.179719556718698,27.446512352367826,75.50751986696775,94.438887520072
E10000019,Lincolnshire,16.30986208053602,2.33991873336136,581.4718806106861,30.630685821055497,17.10137017698515,100.9420948,39.0,476.6861267,18.7,22.3,11.29633,69.1449814126394,17.8,0.4946619122311316,68.0,56.9,32.9,17.57135417373025,4.554524310029158,0.4,378,46.8,1.4850916490260802,44.5610734,231.23259754526345,10.4,3.164145464,0.9043724651073608,20.4,7.127434071070268,545.65838,3.0559853425616965,7.6242599085848175,7.77,7.93,7.65,2.57,9.088021539636356,0.7634970133871625,17.2,181.44834530000003,407.2580435,10.1188,4.09197141642624,534.36,0.000672628,12.4,3.91,9.817812811224666,4.611107343866548,6.65,1.8428479826405368,1.6293638570556723,0.7419816233810267,43.30507899911847,63.206616396555226,81.38859564657218,0.5597398540249041,4.312679589570424,2.097606182541564,27.745314185013147,35.87340362567118,72.0313350216665,90.57999849323308
E10000020,Norfolk,15.754326341524756,2.70632695355358,675.831240787747,25.55017715454861,15.846221522964733,81.5584105,38.0,582.4655762,21.4,27.8,11.33614,64.9825021872266,18.8,0.6172777683188612,64.0,56.1,29.2,15.575928739030775,4.057256755595944,0.3,283,47.5,1.2084008690554198,64.0407946,206.337631619399,12.455284584727677,3.986249269,0.9138426236586422,19.9,4.81644936444894,595.7016568,2.963311644594006,6.693089767237238,7.73,7.97,7.49,2.65,7.8659495648049464,0.8890268777896849,16.3,225.152403,510.2794777,9.9422,5.29693748080358,336.97,0.000964718,9.5,4.41,5.785843468707732,4.068955227929308,7.87,2.0296608186737917,1.9024223055604528,0.7243429202439565,46.31827367792863,64.90698956086932,81.92970563369457,0.5865465602131242,4.501999169840968,1.9357617154246003,27.2496107795612,36.19406944178007,73.09641080725333,93.42161942038908
E10000021,Northamptonshire,14.133523944921341,2.08383522042881,682.448481073484,40.001326468857,18.942544314542204,116.0840259,38.2,696.6210327,21.7,26.8,10.64243,64.6230410842863,22.5,0.4656707914557125,65.0,54.2,25.4,14.629958721459165,4.101071220368697,0.3,376,47.3,1.01834323389255,58.18584620000001,235.48097572999043,10.624715646297824,4.291845494,0.7132108864889529,18.1,3.9350112380753406,617.9224532000002,2.502832138274288,6.302261481752066,7.67,7.92,7.43,2.77,10.695884539306308,0.8218805925664118,12.4,255.41844890000002,639.9543361000002,10.2331,5.32129689897746,240.48,0.002327181,12.0,5.45,7.966279177657302,7.200550565173984,6.95,1.6067275574763178,1.21385056365079,0.5321310444814011,8.813948652999999,66.1599689545493,81.27459008788827,0.5503105232747063,4.050254463832373,1.562311657859233,26.8444202539984,40.184357067929135,71.811937954176,95.17609429140823
E10000023,North Yorkshire,15.816159328129485,1.8261365797983602,626.611189088697,37.9320789326932,13.139918352125434,95.47767834,37.6,404.9217834,14.0,20.7,9.52354,66.5475803832413,17.5,0.489028277041311,67.0,63.6,27.6,11.300080690805705,3.0301862819029832,0.2,323,43.7,1.0674509425775,37.9113811,194.3005338134079,9.9,3.5139964260000003,0.9885842461578168,20.0,4.5732489122480775,575.0105035,3.185136257201705,6.1845855215268895,7.88,7.95,7.55,2.71,8.277547174138295,0.7629180724814619,12.4,177.0131509,431.7162828,7.8738,3.5419235408692096,310.02,0.0006473130000000001,11.3,4.12,11.610013255526946,3.3002374520846782,7.42,2.6556177962004366,2.4266904063747385,0.6539182564185494,5.34402736,67.80772668093469,82.27858871945838,0.6438945168826231,4.340210859484177,2.173934453230728,25.566477771443854,39.151751992573146,74.31960698334926,93.39648011091988
E10000024,Nottinghamshire,14.972857501234927,2.29459659511473,693.002839606738,38.03393199287579,15.84436324215441,103.1356417,37.5,600.4390258999998,20.3,26.9,10.50717,65.23764157933739,20.6,0.5669019275182782,69.0,58.3,28.4,15.56031204998158,4.590877270015392,0.4,381,38.1,1.10102443754304,51.509093799999995,225.59376445795613,9.336503855561695,4.186011112,0.9538021481238184,21.4,6.053335481791812,567.8176012,2.8259750739015628,6.8261935110633605,7.86,8.03,7.69,2.57,8.173058330647759,0.7078515399714997,12.1,205.0805496,473.7572597,9.9215,3.25045477155383,379.46,0.002267859,11.5,3.76,5.322041349947359,6.6979485671971695,5.88,1.2231420944981315,0.9098534761732882,0.4955286479942745,6.488859167,61.55695191245037,81.12626278036807,0.514696279707427,4.18878972128184,1.8659142457385367,25.84394159424275,45.91349247247266,75.12430388702276,92.85891105345188
E10000025,Oxfordshire,12.269942999744774,2.33463035019455,492.36469657457803,45.6453615561994,15.58583351890616,77.49924271,37.5,777.1392212000003,13.2,31.8,10.53515,66.1982825917252,15.9,0.3634120749794402,71.0,61.6,14.3,9.08279472676257,2.9589725203758963,0.1,234,47.5,1.0651178010471198,36.4852323,182.65492183672558,9.412451689247249,2.931803697,0.7364659841760485,13.8,3.471466403848676,632.0300682,2.7294898335365683,4.924825361112518,7.85,7.99,7.55,2.91,8.84936771238447,0.8106230326404446,14.8,196.35806159999998,428.9613313,9.4456,4.14951188985439,335.93,0.001854701,9.6,6.89,10.287071633280096,10.837453050074975,10.31,1.5332879347971318,1.2467222197479175,0.507626196944729,47.34185483751243,69.5048290503125,82.75935628498047,0.6240350043585026,3.541105407934662,1.3958823696225504,23.6723397175672,31.242633716018844,71.16600762207015,94.23324334544156
E10000027,Somerset,16.253063091124822,2.6464292663942404,638.806274407539,56.28012822081389,16.042557450966758,122.3403704,38.3,478.5532227,17.1,10.5,10.13727,66.6386130281097,19.8,0.4375201430312764,67.0,59.7,29.7,14.738488945332367,3.885268616894738,0.1,340,47.5,1.1565704619938701,44.9958218,197.7396511402356,11.580875927812647,4.179104478,0.9688460451239912,21.1,4.787869148452393,699.2468267999999,3.208661098337604,6.683268777737582,7.75,7.94,7.65,2.69,8.966193920685306,0.7785337853774646,15.5,264.37855260000003,724.4659333999997,8.6982,2.67555941666295,245.2,0.001207911,11.6,4.68,6.482851947392904,10.247664081571406,8.15,1.6583482595440522,1.4434634542679692,0.6249888373659112,11.98381967,66.37183484425381,82.19481889083676,0.600762332723245,4.265731369834157,2.0495388033554014,27.29528832624569,41.89066456282762,73.17979967616274,92.12242242473054
E10000028,Staffordshire,15.659942212215405,2.18987504830607,762.809851757724,37.7448253220597,13.637343620602064,77.40757801,37.7,567.713562,22.3,33.4,10.07775,69.973418394471,17.7,0.4307903217361088,70.0,57.3,27.5,13.157556781408687,3.4447181865209253,0.2,330,48.4,1.1301693921341298,54.83393570000001,222.1106880809496,10.372092236756016,4.891304348,0.8299258850242053,16.8,4.101293128853158,608.8891836,2.8548784028865333,7.0456273156324185,7.79,7.93,7.57,2.67,8.563884337463017,0.6887885033725407,13.8,205.0840095,490.0727471,9.0576,3.91659149522071,334.68,0.0023034170000000003,12.0,4.05,7.090531379838183,4.291516946852462,6.53,1.179003509764941,0.9255288308747968,0.5639976292268543,45.85427864239601,64.09802010285722,81.31121941714241,0.5886856265815663,3.97856282636532,1.8336435340990769,28.289030268148952,38.45237674068342,72.77583873643864,93.13690966719194
E10000029,Suffolk,15.173958638557744,2.28266812465828,567.744504172827,34.2472563528661,16.190487927525027,70.57293162,38.3,529.4177246,15.6,15.6,10.77491,67.6260793392567,19.9,0.470623917256553,65.0,55.7,28.3,13.296512128644679,3.795937057830726,0.2,293,47.0,1.12639388421544,48.2383105,196.8642889048779,9.25216399795792,2.985702271,0.9172154280338664,21.4,4.876822604121449,520.9970897,2.9478895177582776,6.344348603239441,7.68,7.9,7.55,2.81,8.908895329537039,0.8494877370469185,13.5,189.2217072,455.9380751,10.5829,4.06478438628966,377.21,0.001036555,9.1,4.81,6.3944570959106075,5.483233342338319,7.85,1.9424571572243603,1.704494405764617,0.6712991785848978,10.29617484,65.90894863681469,82.41901585323123,0.5654400212486279,4.3169013360475805,1.850058346056372,26.4574920291716,36.490797290581725,73.25244842676105,92.20177642150698
E10000030,Surrey,12.9195775631968,1.9272639303281998,480.287747236727,36.1401767464151,13.979316127337336,86.50405304,37.5,643.9243164,11.7,33.6,9.3346,72.5659856031411,22.6,0.4227487949319406,74.0,65.4,15.0,7.280833039060647,3.1860715193512013,0.1,206,46.4,0.9048427624021128,30.63797700000001,178.57570433527638,9.072918280943664,2.632744452,0.8050207679758552,16.8,3.688097125453712,579.7977137,2.614326496061925,5.219951770007847,7.73,7.85,7.6,2.81,7.18584421544495,0.7003393320585461,14.6,166.75762959999997,445.9766947,9.26,4.17924976129921,428.08,0.005420942,7.7,6.75,5.077719550065849,6.9943073162160445,11.09,1.1026390971543405,0.8777067457535171,0.4962832080328767,43.25723185787568,68.65090149797591,83.02704493927747,0.4796086857766117,3.2702070065132385,1.4121238344440514,21.929211657113505,26.91243086055328,71.12864168866372,84.64431496220635
E10000031,Warwickshire,15.081429391856885,2.69787386099696,593.099935675804,45.9898347629743,12.151135180508472,86.03450414,37.5,687.5825195,19.5,31.6,9.5144,67.2110353575392,17.1,0.36846514421599297,70.0,61.5,23.0,11.232449734668222,3.3002665926931987,0.2,361,40.6,1.14228803138243,61.4633625,210.41885981187198,11.825513580024548,4.374065666,0.7901452258473557,15.2,5.496696124312284,645.2109371,2.653194915953768,6.306496642269675,7.71,7.88,7.62,2.53,7.954001481989888,0.702507424625344,14.6,195.9573567,510.1317386,9.3475,4.83117519760662,252.8,0.0030122290000000004,12.2,4.81,2.438335013731454,9.54690049968117,7.09,1.5366134081714264,1.3365527403207038,0.5541853972050999,10.38450592,67.84703685824114,81.82133462066382,0.5667149743428732,3.839115262149427,1.6243376672187206,25.909080850383297,38.962539051088,73.48844943840608,94.86908084308884
E10000032,West Sussex,14.932498924579113,2.3105134474327595,583.270410584562,33.9162859300654,14.724320920664265,85.23354399,37.5,698.185791,16.2,24.2,10.02333,63.4954569748797,19.9,0.4543284954125196,66.0,61.3,20.9,10.485453146894846,3.539367818490802,0.1,267,45.8,1.02997481977165,37.9070566,197.58814990608508,10.04821808826266,3.392641737,0.997754874750296,19.2,4.573053164363938,578.2681695,3.051248961408596,6.4620327381511835,7.8,8.0,7.56,2.9,8.534684619298345,0.8160234765852882,17.2,261.514861,613.6514775,8.8077,4.66237354380601,443.97,0.002326521,8.6,6.7,3.4137264526362787,11.210160698846188,10.67,1.12418542082824,0.8470325273545809,0.4788024924719001,44.26224620613577,65.6289234071733,82.35206213291197,0.5733765048869439,3.924667503432508,1.8272844591369528,24.5415273385705,29.75569645431669,71.81086144399512,88.87440907764011
